date,description_ja,dupe_number,day_order
2018-03-11,今週のガキの使いは『サイレント図書館！』カードを引いてドクロが出たら、その人に罰ゲームを執行！図書館が舞台のため、罰ゲームを受けた人も声をあげてはいけない！今回はゲストに袴田吉彦を迎えてシリーズ最大数のお仕置きを執行！“あれが強烈にデコにヒット”“恐怖の◯◯引っ張り！？”“思わず涙目でえづく激マズな◯◯”などなど、絶対に受けたくないお仕置きのオンパレード！こらえきれない笑いが図書館に響き渡る！！,1,2018-03-11-1
2018-03-18,今週のガキの使いは『サイレント図書館完結編！』カードを引いてドクロが出たら、その人に罰ゲームを執行！図書館が舞台のため、罰を受けた人も声をあげてはいけない！ゲストに袴田吉彦を迎えここまで史上最大のきつさにメンバーもグッタリ。今回はさらに“激むせ◯◯”“超サイエンスな爆弾”“まさかの５個同時◯◯”などどうしても声を出してしまうバツが目白押し！最後は○○がエンドレス状態であの人がとんでもない事態に！？,1,2018-03-18-1
2018-03-25,８年ぶりに名物企画・大喜利大合戦が復活！通常の大喜利とは異なり２チームに分かれオリジナルゲームで対決しひたすらおもしろいことをやり続けるガキ使人気企画。久々に復活した今夜はレギュラーメンバーに加え宮迫＆蛍原、フジモン＆原西、ガンバレルーヤよしこ＆バービー、ジローラモ＆ジミー大西が参戦！期待度大のこの精鋭達がヘッドホン伝言ゲーム、シャンシャン大はしゃぎ、顔面テープバレー、ビリビリ大縄で大盛り上がり！,1,2018-03-25-1
2018-03-25,今週のガキの使いは「カットするには惜しすぎる！大喜利合戦未公開ＳＰ」実はもう一戦あった大荒れヘッドホン伝言ゲーム。ジミーがあのいじりにマジギレ！＆ジローラモの謎伝言で会場大爆笑！そしてもう１つ行われていたちょっとセクシーなゲーム！？女子メンバーが目隠し状態で相手チームに紛れた自分のチームメイトを触って当てるのだが、ソフトタッチで男子メンバーが全員悶絶！？まだまだ終わらない爆笑大喜利をお楽しみ下さい！,2,2018-03-25-2
2018-04-01,今週のガキの使いは『有名人に会うまでぶらりしましょう傑作選！』有名人が歩いていそうな街を出会えるまでひたすら歩き続けるという行き当たりばったり感のみで進行する名物企画。今夜は過去８回に渡って行われた中から様々な作戦で臨んだ大捜索の模様やプライベート感満載の出会いの瞬間を凝縮してお届け！そして後半には２Ｓトーク！松本が話題の新型ａｉｂｏとご対面！様々な賢い新機能に驚き＆○○っぽい動きに思わず笑い！？,1,2018-04-01-1
2018-04-08,今週のガキの使いは『１０００円オネエで逢いましょう！』予算１０００円という条件のもと、１００円ショップでキレイになれそうな道具を買い揃えて大変身！バイきんぐ小峠・西村とヘイポーも参加して、限られた予算で思い描く女装ができるか知恵を絞る。それぞれが様々なタイプになりきったあとは、某喫茶店での大集会へ！激しい口調でののしり合い、事態は収集のつかない展開に！？そしてラストにはまさかの展開が待っていた！？,1,2018-04-08-1
2018-04-15,今週のガキの使いは『ダウンタウン２Ｓトーク！』松本が最近遭遇したタクシー運転手の仰天の行動とは！？さらに、松本と浜田が若い頃にタクシー運転手との間で起こった、今だから話せるレベルの事件を語る！＆浜田にオッサン化注意報！松本が提唱するオッサン化が顕著に表れる部位とは？そして新展開！浜田のＣＭキャラ大作戦！某有名企業に浜田のあのキャラでオファー！その返答とはいったい？ここでしか見られない珠玉のトーク！,1,2018-04-15-1
2018-04-22,今週のガキの使いは『行ったことない街でベスト３聞きましょう！』５人が縁もゆかりもない土地で地元の人におすすめスポットを聞いて、実際にそこへ行きその土地のベスト３を決める企画。関東圏の駅からくじ引きで選ばれた今回も観光地としてはほぼ名前が上がらない場所。もちろん予備知識は０！そんな中行き着いたのは地元民が愛する絶品ボリューム飯＆呼べば出てくる？謎の神様等。そして山奥で方正に予期せぬまさかの事態が！？,1,2018-04-22-1
2018-04-29,今週のガキ使は『行ったことない街でベスト３聞きましょう完結編！』先週から神奈川県にある岩原駅という縁もゆかりもない土地に降り立ち、地元民おすすめスポットベスト３を決めるべく聞きこみを続ける一同。方正のまさかの滝行や地元の神様との出会いを経て今週は１位を聞き込み！幻の桜？スタッフに大アクシデント？車内での懐メロ大歌合戦？そして辿り着いた１位のスポットでまたもあの人に受難！？ガキの使い珍道中堂々完結！,1,2018-04-29-1
2018-05-06,今週のガキ使は『全乗っかり！即興ウソつき旅館！』ルールは、名前の書かれたカードを引いて名前が出た人は他の人に『～なんですよね？』とその場で考えたお題を振る。振られた側はそれがどんな振りであっても乗っかってウソ話を進めなければならない。あの伝説の乗り物を持っている？〇〇が５つもある？驚愕の給料の裏事情とは？酔うとすごい能力を使える？など、とんでもないウソ振りにそれぞれの想像力あふれるウソ話が続々登場,1,2018-05-06-1
2018-05-13,今週のガキ使は『クソ寒い新喜劇をやってみよう！』本来は練りに練られた台本と若手やベテラン芸人が何度も稽古して笑いを作り上げる吉本新喜劇。今回はそれをあえて台本なしで稽古も全くせず、新喜劇でありそうな配役だけを決めて全部即興で進行させたらどうなるのか？という無謀とも思える超・超実験的企画を敢行！ダウンタウンよりちょっと先輩のあの元祖おバカ芸人も参加で、引っ掻き回しスルーしまくりで一同もコケまくり！？,1,2018-05-13-1
2018-05-20,今週のガキ使は『未来人くっきーがやってきた！』未来からやってきたというくっきーが突如ロケに乱入！未来のことを色々と教えてくれるというが、現代人とは全く違う異様な出で立ちでまくし立てる姿に動揺を隠せない一同。ガキの使いの未来も教えてくれたが、予想もしないリニューアルっぷりに一同思わず爆笑。さらに現代とは全く違う未来のお墓参りや未来の節分も教えてくれるという。大暴れの後ラストに意外すぎる人物も登場！？,1,2018-05-20-1
2018-05-27,今週のガキの使いは『夜の口パクヒットスタジオ！』今回も豪華ゲストを交えて新旧口パクソングが揃い踏み！浜田はあの歌謡界の女王、松本はつっぱり系ロック歌手でなりきり口パク。ゲストもあの実力派アーティスト、伝説のロックンローラー、ミリオン歌姫、台湾歌姫など、世代を超えた口パクスターが勢揃い！歌唱後のなりきりトークにもご注目！思わず出た本人の言わなさそうな返しに仰天＆爆笑！今宵も絶対に歌わない宴で大盛り上がり！,1,2018-05-27-1
