cctid,showcode,show,date,segment,episode,description_ja,name_ja,metadata,showid,detective,location,requester,order,topic.jp,topic.en,topic.en_d,subbed.status,episode.date,episode.year,episode.number,episode.host,subbed.subfile,topic.jp_n,topic.en_n,topic.en_f,segmentid
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""福井敏雄, ""探偵"":""立原啓裕, ""位置"":""仙台市""}",,立原啓裕,仙台市,53,#3,浪曲を愛する老婆,An old woman who loves the wan,An Old Woman Who Loves Ronin,False,1999-03-19,1999.0,12.0,福井敏雄,,,,,1999-03-19 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""総集編, ""探偵"":""北野誠, ""位置"":""神戸市""}",,北野誠,神戸市,22,#1,98/08/07 たった一人の陸上部,98/08/07 Topy Athletics,98/08/07 The Only Track and Field Club,False,1999-03-26,1999.0,13.0,総集編,,,,,1999-03-26 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""総集編, ""探偵"":""桂小枝, ""位置"":""大阪市平野区""}",,桂小枝,大阪市平野区,36,#2,98/09/18 有田のパラダイス 黒潮フルーツ楽園,98/09/18 Arita Paradise Kuroshio Fruit Paradise,"98/09/18 Paradise in Arita, Kuroshio Fruit Paradise",False,1999-03-26,1999.0,13.0,総集編,,,,,1999-03-26 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""総集編, ""探偵"":""立原啓裕, ""位置"":""大阪市""}",,立原啓裕,大阪市,23,#3,98/08/14 消えた数万匹のヤドカリ,98/08/14 tens of thousands of hundred thousands,98/08/14 Tens of Thousands of Vanishing Hermit Crabs,False,1999-03-26,1999.0,13.0,総集編,,,,,1999-03-26 - #3
,knightscoop,Knight Scoop,,4,,,,"{""ホスト"":""総集編, ""探偵"":""石田靖, ""位置"":""神戸市東灘区""}",,石田靖,神戸市東灘区,21,#4,98/11/27 壮絶！カレー対決,98/11/27 Funny! Curry confrontation,98/11/27 Fierce! Curry Showdown,False,1999-03-26,1999.0,13.0,総集編,,,,,1999-03-26 - #4
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""長原成樹, ""位置"":""大阪府東大阪市""}",,長原成樹,大阪府東大阪市,22,#1,ペットボトルで川くだり,River with plastic bottle,Swimming Down a River in a Plastic Bottle,False,1999-04-02,1999.0,14.0,キダ・タロー,,,,,1999-04-02 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪府守口市""}",,北野誠,大阪府守口市,26,#2,ゴマ油でイイ気持ち？,Is it good with sesame oil?,Feeling Good with Sesame Oil?,False,1999-04-02,1999.0,14.0,キダ・タロー,,,,,1999-04-02 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""石田靖, ""位置"":""神戸市""}",,石田靖,神戸市,19,#3,体力で依頼解決 サウナで抱き合うと涼しく感じる,Call with physical strength and feel cool when hugging at the sauna,Solving Requests with Physical Strength Feeling cool when hugging in a sauna,False,1999-04-02,1999.0,14.0,キダ・タロー,,,,,1999-04-02 - #3
,knightscoop,Knight Scoop,,4,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""石田靖, ""位置"":""大阪市平野区""}",,石田靖,大阪市平野区,20,#4,体力で依頼解決 １分間に400回以上ポキポキできる,Polish Polish Polish Polish 400 times in 1 minute by physical strength,Solving a request with physical strength: I can pop more than 400 times in a minute,False,1999-04-02,1999.0,14.0,キダ・タロー,,,,,1999-04-02 - #4
,knightscoop,Knight Scoop,,5,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""石田靖, ""位置"":""大阪府四條畷市""}",,石田靖,大阪府四條畷市,,#5,体力で依頼解決 犬の鳴き声を止めるポーズ,Pose to stop the sound of the desolving dog,Pose to stop a dog from barking,False,1999-04-02,1999.0,14.0,キダ・タロー,,,,,1999-04-02 - #5
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""福井敏雄, ""探偵"":""石田靖, ""位置"":""広島県""}",,石田靖,広島県,33,#1,父の働く姿を見たい！,I want to see my father's work!,I want to see my father work!,False,1999-04-09,1999.0,15.0,福井敏雄,,,,,1999-04-09 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""福井敏雄, ""探偵"":""立原啓裕, ""位置"":""大阪府南河内郡""}",,立原啓裕,大阪府南河内郡,23,#2,食のワンダーランド・名古屋,Food Wonderland Nagoya,Food wonderland Nagoya,False,1999-04-09,1999.0,15.0,福井敏雄,,,,,1999-04-09 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""福井敏雄, ""探偵"":""桂小枝, ""位置"":""和歌山県和歌山市""}",,桂小枝,和歌山県和歌山市,21,#3,電車で見た謎のゲーム,Mysterious game I saw on the train,Mysterious game I saw on the train,False,1999-04-09,1999.0,15.0,福井敏雄,,,,,1999-04-09 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪府門真市""}",,北野誠,大阪府門真市,61,#1,どじょう掬いでノリノリ？,Norinori with scooping up,Can you get your groove on by scooping up loach?,False,1999-04-16,1999.0,16.0,キダ・タロー,,,,,1999-04-16 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""間寛平, ""位置"":""徳島県徳島市""}",,間寛平,徳島県徳島市,45,#2,パラダイスの様なゴルフ場,Golf course like paradise,A golf course like a paradise,False,1999-04-16,1999.0,16.0,キダ・タロー,,,,,1999-04-16 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""長原成樹, ""位置"":""京都市""}",,長原成樹,京都市,20,#3,缶ジュースとタバコが好きな熊,A bear who likes can juice and tobacco,A bear that likes canned juice and cigarettes,False,1999-04-16,1999.0,16.0,キダ・タロー,,,,,1999-04-16 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""長原成樹, ""位置"":""静岡県磐田市""}",,長原成樹,静岡県磐田市,40,#1,モモンガよ、飛べ!!,"Momonga, fly!!","Fly, Momonga!",False,1999-04-23,1999.0,17.0,キダ・タロー,,,,,1999-04-23 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪府堺市""}",,北野誠,大阪府堺市,35,#2,モテモテ君の実態は？,What is the actual condition of Motemote?,What is the reality of a popular boy?,False,1999-04-23,1999.0,17.0,キダ・タロー,,,,,1999-04-23 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""石田靖, ""位置"":""福岡県粕屋郡""}",,石田靖,福岡県粕屋郡,14,#3,「アレ」に似た幻の珍味？,"Visione's delicacy like ""Alle""?","A phantom delicacy similar to a ""thing""?",False,1999-04-23,1999.0,17.0,キダ・タロー,,,,,1999-04-23 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""長原成樹, ""位置"":""京都府""}",,長原成樹,京都府,20,#1,海を越えた初恋,First love beyond the sea,First Love Across the Sea,False,1999-04-30,1999.0,18.0,キダ・タロー,,,,,1999-04-30 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""立原啓裕, ""位置"":""大阪府堺市""}",,立原啓裕,大阪府堺市,,#2,野生の動物を見たい,I want to see wild animals,I Want to See Animals in the Wild,False,1999-04-30,1999.0,18.0,キダ・タロー,,,,,1999-04-30 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""桂小枝, ""位置"":""大阪府守口市""}",,桂小枝,大阪府守口市,29,#3,イタズラ仕返し大作戦,Itzura Return Big Operation,Revenge of the Pranksters,False,1999-04-30,1999.0,18.0,キダ・タロー,,,,,1999-04-30 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""福井敏雄, ""探偵"":""長原成樹, ""位置"":""和歌山県和歌山市""}",,長原成樹,和歌山県和歌山市,18,#1,ヘビを食う女,Woman eating snake,A Woman Who Eats Snakes,False,1999-05-07,1999.0,19.0,福井敏雄,,,,,1999-05-07 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""福井敏雄, ""探偵"":""石田靖, ""位置"":""兵庫県明石市""}",,石田靖,兵庫県明石市,,#2,驚異の人体小ネタ集 世界一速く歩ける!?,Amazing Human Body Small Neta Walking World Walking at the top!,The world's fastest walker!,False,1999-05-07,1999.0,19.0,福井敏雄,,,,,1999-05-07 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""福井敏雄, ""探偵"":""石田靖, ""位置"":""""}",,石田靖,,,#3,驚異の人体小ネタ集 お菓子で汗だらだら!?,Amazing Human Body Small Neta Collection Suddenly Sweat!?,Amazing Stories about the Human Body Sweating with Sweets?,False,1999-05-07,1999.0,19.0,福井敏雄,,,,,1999-05-07 - #3
,knightscoop,Knight Scoop,,4,,,,"{""ホスト"":""福井敏雄, ""探偵"":""石田靖, ""位置"":""奈良県奈良市""}",,石田靖,奈良県奈良市,,#4,驚異の人体小ネタ集 玄関先でテレビのＯＮ・ＯＦＦがわかる!?,Amazing Human Body Small Neta Collection Television Television ON · OFF will be understood!?,Amazing stories about the human body Can you tell if the TV is on or off at the door?,False,1999-05-07,1999.0,19.0,福井敏雄,,,,,1999-05-07 - #4
,knightscoop,Knight Scoop,,5,,,,"{""ホスト"":""福井敏雄, ""探偵"":""石田靖, ""位置"":""大阪市""}",,石田靖,大阪市,,#5,驚異の人体小ネタ集 ２回まわっただけで気持ち悪くなる!?,Amazing Human Body Small Neta Collection Two times I turned around and get sick!,A collection of amazing stories about the human body.,False,1999-05-07,1999.0,19.0,福井敏雄,,,,,1999-05-07 - #5
,knightscoop,Knight Scoop,,6,,,,"{""ホスト"":""福井敏雄, ""探偵"":""間寛平, ""位置"":""三重県""}",,間寛平,三重県,80,#6,平家ガニを求める老婆,An old woman seeking a Heike Gani,An old woman seeking a heirloom crab,False,1999-05-07,1999.0,19.0,福井敏雄,,,,,1999-05-07 - #6
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""桂小枝, ""位置"":""東京都新宿区""}",,桂小枝,東京都新宿区,28,#1,息子に勇気を！,Courage to my son!,Courage for My Son!,False,1999-05-14,1999.0,20.0,キダ・タロー,,,,,1999-05-14 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪府八尾市""}",,北野誠,大阪府八尾市,,#2,おじいちゃんの３つの謎 一銭と言えばジェスチャー付のドングリアメ,If you say three mystery monks of Grandpa,Three Mysteries of Grandpa: Acorn Candy with Gestures for a Penny,False,1999-05-14,1999.0,20.0,キダ・タロー,,,,,1999-05-14 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪市阿倍野区""}",,北野誠,大阪市阿倍野区,,#3,おじいちゃんの３つの謎 ジョンと言えば,Speaking of the three mystery John of Grandpa,Three Mysteries of Grandpa: Speaking of John,False,1999-05-14,1999.0,20.0,キダ・タロー,,,,,1999-05-14 - #3
,knightscoop,Knight Scoop,,4,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪市淀川区""}",,北野誠,大阪市淀川区,,#4,おじいちゃんの３つの謎 若い頃の無茶,Grandpa's Three Mystery Young Naughty,Three Mysteries of Grandpa: His recklessness as a young man,False,1999-05-14,1999.0,20.0,キダ・タロー,,,,,1999-05-14 - #4
,knightscoop,Knight Scoop,,5,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""立原啓裕, ""位置"":""奈良県橿原市""}",,立原啓裕,奈良県橿原市,45,#5,壮絶！ダジャレ対決,Funny! Dajale confrontation,Fierce! Pun Showdown,False,1999-05-14,1999.0,20.0,キダ・タロー,,,,,1999-05-14 - #5
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""桂小枝, ""位置"":""大阪府堺市""}",,桂小枝,大阪府堺市,39,#1,水中でのアノ瞬間を・・・！,An anchor in water ...!,A moment in the water...,False,1999-05-21,1999.0,21.0,"オスマン・
サンコン",,,,,1999-05-21 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""長原成樹, ""位置"":""大阪府和泉市""}",,長原成樹,大阪府和泉市,60,#2,幻のスキー場を探せ！,Find a visionary ski area!,Find the Phantom Ski Resort!,False,1999-05-21,1999.0,21.0,"オスマン・
サンコン",,,,,1999-05-21 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""石田靖, ""位置"":""大阪市大正区""}",,石田靖,大阪市大正区,,#3,久々登場！視聴率調査 大正区編,A long time appearance! Audience rating survey Daisho Ward,Long time no see! A viewer rating survey in Taisho Ward,False,1999-05-21,1999.0,21.0,"オスマン・
サンコン",,,,,1999-05-21 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""長原成樹, ""位置"":""福岡市""}",,長原成樹,福岡市,70,#1,ドッジボール爺さん,Dodgeball,Old man dodgeball,False,1999-05-28,1999.0,22.0,"オスマン・
サンコン",,,,,1999-05-28 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""北野誠, ""位置"":""岡山県倉敷市""}",,北野誠,岡山県倉敷市,28,#2,野性のグッピーを捕る,Catch wildguppy,Catching Wild Guppies,False,1999-05-28,1999.0,22.0,"オスマン・
サンコン",,,,,1999-05-28 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""オスマン・
サンコン, ""探偵"":""立原啓裕, ""位置"":""大阪市港区""}",,立原啓裕,大阪市港区,29,#3,あなたの秘密を教えて,Tell me your secrets,Tell us your secret!,False,1999-05-28,1999.0,22.0,"オスマン・
サンコン",,,,,1999-05-28 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""福井敏雄, ""探偵"":""間寛平, ""位置"":""滋賀県大津市""}",,間寛平,滋賀県大津市,19,#1,吉野川にエイが!?,Yoshino River Ayi!?,Rays in the Yoshino River!,False,1999-06-04,1999.0,23.0,福井敏雄,,,,,1999-06-04 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""福井敏雄, ""探偵"":""桂小枝, ""位置"":""兵庫県西宮市""}",,桂小枝,兵庫県西宮市,,#2,爆笑パラダイス！北海道編 白鳥湖遊園地,Laugh paradise! Hokkaido Hen Shirafu Amusement Park,A laughing paradise! Shiratori-ko Amusement Park in Hokkaido,False,1999-06-04,1999.0,23.0,福井敏雄,,,,,1999-06-04 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""福井敏雄, ""探偵"":""石田靖, ""位置"":""大阪府堺市""}",,石田靖,大阪府堺市,18,#3,携帯電話のナゾ,Mobile phone northo,The Riddle of the Cell Phone,False,1999-06-04,1999.0,23.0,福井敏雄,,,,,1999-06-04 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""長原成樹, ""位置"":""京都市下京区""}",,長原成樹,京都市下京区,43,#1,あの缶詰をオレにくれ！,Please give me that cans!,Give me that can!,False,1999-06-11,1999.0,24.0,キダ・タロー,,,,,1999-06-11 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""立原啓裕, ""位置"":""大阪市西区""}",,立原啓裕,大阪市西区,19,#2,黒いけど白い生物？,Black but white life?,Black but White Creature?,False,1999-06-11,1999.0,24.0,キダ・タロー,,,,,1999-06-11 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""キダ・タロー, ""探偵"":""北野誠, ""位置"":""大阪府守口市""}",,北野誠,大阪府守口市,51,#3,おばあちゃんの謎の行動,Grandma's Mystery Behavior,Grandma's Mysterious Behavior,False,1999-06-11,1999.0,24.0,キダ・タロー,,,,,1999-06-11 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""真弓明信, ""探偵"":""石田靖, ""位置"":""""}",,石田靖,,,#1,ストライク４人組,Strike 4 people,Four Strikers,False,1999-06-18,1999.0,25.0,真弓明信,,,,,1999-06-18 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""真弓明信, ""探偵"":""北野誠, ""位置"":""京都府福知山市""}",,北野誠,京都府福知山市,26,#2,謎の飛び出し人形,Mystery popping doll,The Mysterious Pop-up Doll,False,1999-06-18,1999.0,25.0,真弓明信,,,,,1999-06-18 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""真弓明信, ""探偵"":""桂小枝, ""位置"":""大阪市住吉区""}",,桂小枝,大阪市住吉区,28,#3,豪邸パラダイス!!,Australian resident paradise !!,Mansion Paradise!,False,1999-06-18,1999.0,25.0,真弓明信,,,,,1999-06-18 - #3
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""総集編, ""探偵"":""石田靖, ""位置"":""大阪府羽曳野市""}",,石田靖,大阪府羽曳野市,19,#1,99/03/05 世界最強!?徳田流格闘術,99/03/05 The world's strongest!? Tokuda Future Mottic,99/03/05 The World's Strongest! Tokuda's Martial Arts,False,1999-06-25,1999.0,26.0,総集編,,,,,1999-06-25 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""総集編, ""探偵"":""北野誠, ""位置"":""福岡県飯塚市""}",,北野誠,福岡県飯塚市,,#2,98/08/28 落とし穴に落ちたい,98/08/28 I want to fall into the pitfall,98/08/28 I want to fall into a pit,False,1999-06-25,1999.0,26.0,総集編,,,,,1999-06-25 - #2
,knightscoop,Knight Scoop,,3,,,,"{""ホスト"":""総集編, ""探偵"":""桂小枝, ""位置"":""奈良県天理市""}",,桂小枝,奈良県天理市,26,#3,99/02/12 決定的に変な写真!?,99/02/12 Decisively strange photo!?,99/02/12 Definitely Weird Photo!,False,1999-06-25,1999.0,26.0,総集編,,,,,1999-06-25 - #3
,knightscoop,Knight Scoop,,4,,,,"{""ホスト"":""総集編, ""探偵"":""立原啓裕, ""位置"":""神戸市""}",,立原啓裕,神戸市,22,#4,99/02/19 ポキポキゲームに勝ちたい,99/02/19 I want to win the Pokipoki game,99/02/19 I Want to Win the Poke Poke Game,False,1999-06-25,1999.0,26.0,総集編,,,,,1999-06-25 - #4
,knightscoop,Knight Scoop,,1,,,,"{""ホスト"":""福井敏雄, ""探偵"":""長原成樹, ""位置"":""和歌山県橋本市""}",,長原成樹,和歌山県橋本市,49,#1,アメリカンなスケートおばちゃん,American skate aunt,American Skating Auntie,False,1999-07-02,1999.0,27.0,福井敏雄,,,,,1999-07-02 - #1
,knightscoop,Knight Scoop,,2,,,,"{""ホスト"":""福井敏雄, ""探偵"":""立原啓裕, ""位置"":""北九州市小倉北区""}",,立原啓裕,北九州市小倉北区,28,#2,あの恐い人に再会！,Reunion to that scary person!,I meet that scary person again!,False,1999-07-02,1999.0,27.0,福井敏雄,,,,,1999-07-02 - #2
