cct_id,show_id,show,show_ja,date,episode,segment,name_ja,name_en,description_ja,metadata,cct_permalink,cct_url,subbed,cct_link,cct_index
knightscoop_20010824_667_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-08-24,667,1,神のワザを持つ男！,,,"ホスト:桂ざこば, 探偵: 立原啓裕, 位置: 大阪市",,,,,
knightscoop_20010824_667_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-08-24,667,2,お待たせ！爆笑パラダイス 岡山県頭島・川辺荘,,,"ホスト:桂ざこば, 探偵: 桂小枝, 位置: 香川県",,,,,
knightscoop_20010824_667_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-08-24,667,3,「猫ふんじゃった」は誰でも弾ける,,,"ホスト:桂ざこば, 探偵: 長原成樹, 位置: 大阪府",,,,,
knightscoop_20010824_667_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-08-24,667,4,「猫ふんじゃった」のあとは？,,,"ホスト:桂ざこば, 探偵: 長原成樹, 位置: 奈良県",,,,,
knightscoop_20010831_668_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-08-31,668,1,恐怖の坂あがり！,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 福岡県",,,,,
knightscoop_20010831_668_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-08-31,668,2,キューピットじいさん,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 東京都",,,,,
knightscoop_20010831_668_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-08-31,668,3,ブリブリ人形??,,,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 京都府",,,,,
knightscoop_20010907_669_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-07,669,1,01/04/13 ５分間の大勝負!!,,,"ホスト:総集編, 探偵: 北野誠, 位置: 大阪府",,,,,
knightscoop_20010907_669_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-07,669,2,01/01/12 魚ウジャウジャ!!,,,"ホスト:総集編, 探偵: 立原啓裕, 位置: 大阪市",,,,,
knightscoop_20010907_669_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-07,669,3,01/03/02 なんで？ナンデ？なんで？,,,"ホスト:総集編, 探偵: 石田靖, 位置: 兵庫県",,,,,
knightscoop_20010907_669_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-07,669,4,01/02/02 カッコイイお父さん,,,"ホスト:総集編, 探偵: 桂小枝, 位置: 大阪府",,,,,
knightscoop_20010914_670_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-14,670,1,熱血！120回の男,,,"ホスト:円広志, 探偵: 桂小枝, 位置: 大阪府",,,,,
knightscoop_20010914_670_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-14,670,2,若きシュリーマンの悩み,,,"ホスト:円広志, 探偵: 石田靖, 位置: 三重県",,,,,
knightscoop_20010914_670_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-14,670,3,美しき少女の冒険,,,"ホスト:円広志, 探偵: 北野誠, 位置: 兵庫県",,,,,
knightscoop_20010921_671_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-21,671,1,恐ろしく巨大な・・・,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 大阪府",,,,,
knightscoop_20010921_671_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-21,671,2,秘密を食べたい！,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 愛媛県",,,,,
knightscoop_20010921_671_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-21,671,3,シュークリーム！パクッ！,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 大阪市",,,,,
knightscoop_20010928_672_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,1,泳げ!!名犬ココ,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 神戸市",,,,,
knightscoop_20010928_672_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,2,小ネタ集 ひったくり逮捕道具,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 名古屋市",,,,,
knightscoop_20010928_672_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,3,小ネタ集 おしりの穴がムズムズってどんな感じ？,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 札幌市",,,,,
knightscoop_20010928_672_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,4,小ネタ集 「竹の子ばかり食べさせる女」どんな曲？,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪府吹田市",,,,,
knightscoop_20010928_672_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,5,小ネタ集 あくびをすると唾が出る？お父さん,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪市",,,,,
knightscoop_20010928_672_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,6,小ネタ集 中国人が漢字を忘れたら,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 兵庫県西宮市",,,,,
knightscoop_20010928_672_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,7,小ネタ集 シカゴで大活躍!?北野誠探偵,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 奈良県",,,,,
knightscoop_20010928_672_8,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-09-28,672,8,私・・・デブかしら？,,,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 三重県",,,,,
knightscoop_20011005_673_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-05,673,1,亡き父よ！あれは何処？,,,"ホスト:桂ざこば, 探偵: 長原成樹, 位置: 奈良県",,,,,
knightscoop_20011005_673_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-05,673,2,岩よりカタい野菜？,,,"ホスト:桂ざこば, 探偵: 松村邦洋, 位置: 大阪府",,,,,
knightscoop_20011005_673_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-05,673,3,恐るべし！自転車じいちゃん,,,"ホスト:桂ざこば, 探偵: 北野誠, 位置: 大阪府",,,,,
knightscoop_20011012_674_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-12,674,1,奇跡の記念写真,,,"ホスト:桂ざこば, 探偵: 北野誠, 位置: 大阪市",,,,,
knightscoop_20011012_674_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-12,674,2,炎の太ったランナー,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: 兵庫県",,,,,
knightscoop_20011012_674_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-12,674,3,再び結婚指輪を！,,,"ホスト:桂ざこば, 探偵: 松村邦洋, 位置: 新潟県",,,,,
knightscoop_20011019_675_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-19,675,1,01/04/06 素晴らしき二人旅,,,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 大阪府",,,,,
knightscoop_20011019_675_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-19,675,2,01/02/09 30半ば～40半ばの男性はヌンチャクが使える？,,,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 兵庫県",,,,,
knightscoop_20011019_675_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-19,675,3,01/02/09 30代の女性はピンク・レディーを踊れる？,,,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 大阪府",,,,,
knightscoop_20011019_675_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-19,675,4,01/05/04 未だ美しき桜,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 兵庫県",,,,,
knightscoop_20011026_676_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-26,676,1,爆笑!?恐ろしいパラダイス 野生の王国,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 神奈川県",,,,,
knightscoop_20011026_676_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-26,676,2,愛しのバスガイド,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 滋賀県",,,,,
knightscoop_20011026_676_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-10-26,676,3,電車よりはやく歩く？,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 京都市",,,,,
knightscoop_20011102_677_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-02,677,1,大物を釣り上げろ！,,,"ホスト:円広志, 探偵: 石田靖, 位置: 大阪府",,,,,
knightscoop_20011102_677_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-02,677,2,200を越えるおじいちゃん,,,"ホスト:円広志, 探偵: 桂小枝, 位置: 鹿児島県",,,,,
knightscoop_20011102_677_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-02,677,3,恐怖のハチミツ！,,,"ホスト:円広志, 探偵: 北野誠, 位置: 広島県",,,,,
knightscoop_20011109_678_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-09,678,1,51歳の限界五郎,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 三重県",,,,,
knightscoop_20011109_678_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-09,678,2,コイをつかむ女,,,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 大分県",,,,,
knightscoop_20011109_678_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-09,678,3,小ネタ集 いい加減な時計,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 大阪府",,,,,
knightscoop_20011109_678_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-09,678,4,小ネタ集 パラパラを踊るカメ,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 大阪府",,,,,
knightscoop_20011109_678_5,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-09,678,5,小ネタ集 まぁまぁ美人のスナック,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 京都府",,,,,
knightscoop_20011109_678_6,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-09,678,6,小ネタ集 「松村」の秘密を発見,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 滋賀県",,,,,
knightscoop_20011109_678_7,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-09,678,7,小ネタ集 腕立て伏せ１分間で250回,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 京都府",,,,,
knightscoop_20011116_679_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-16,679,1,驚異の特技に挑戦！,,,"ホスト:オスマン・
サンコン, 探偵: 立原啓裕, 位置: 秋田県",,,,,
knightscoop_20011116_679_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-16,679,2,キュウリの味の愛情,,,"ホスト:オスマン・
サンコン, 探偵: 松村邦洋, 位置: 兵庫県",,,,,
knightscoop_20011116_679_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-16,679,3,叫べ！高い所から！,,,"ホスト:オスマン・
サンコン, 探偵: 北野誠, 位置: 大阪府",,,,,
knightscoop_20011123_680_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-23,680,1,俺は有名なはずだ！,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 広島県",,,,,
knightscoop_20011123_680_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-23,680,2,人間ＶＳ犬！炎の対決！,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 京都府",,,,,
knightscoop_20011123_680_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-23,680,3,幻の味を求めて,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 愛知県",,,,,
knightscoop_20011130_681_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-30,681,1,タケモトピアノの謎,,,"ホスト:円広志, 探偵: 立原啓裕, 位置: 兵庫県",,,,,
knightscoop_20011130_681_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-30,681,2,なめたい!?かみたい!?,,,"ホスト:円広志, 探偵: 桂小枝, 位置: 広島県",,,,,
knightscoop_20011130_681_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-11-30,681,3,杉を切らないで!!,,,"ホスト:円広志, 探偵: 石田靖, 位置: 京都府",,,,,
knightscoop_20011207_682_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-07,682,1,Shall We Dance?,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 福岡県",,,,,
knightscoop_20011207_682_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-07,682,2,ヒサカ君はなぜヒサカ？,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 名古屋市",,,,,
knightscoop_20011207_682_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-07,682,3,君のポリシー,,,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 石川県",,,,,
knightscoop_20011214_683_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-14,683,1,00/10/20 栗まんじゅうがない,,,"ホスト:プロジェクトＹ, 探偵: 石田靖, 位置: 大阪市",,,,,
knightscoop_20011214_683_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-14,683,2,01/06/01 爆笑！ストリート・ファイト,,,"ホスト:プロジェクトＹ, 探偵: 立原啓裕, 位置: 大阪府",,,,,
knightscoop_20011214_683_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-14,683,3,01/03/16 夢があふれる家造り,,,"ホスト:プロジェクトＹ, 探偵: 長原成樹, 位置: 大阪市",,,,,
knightscoop_20011214_683_4,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-14,683,4,00/11/17 青春のラグビー野郎,,,"ホスト:プロジェクトＹ, 探偵: 桂小枝, 位置: 愛知県",,,,,
knightscoop_20011221_684_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-21,684,1,究極のチョコレート作戦,I Want to Propose with a Life-size Chocolate Replica of Myself,,"ホスト:円広志, 探偵: 長原成樹, 位置: 大阪府",2001-12-21-1-en,https://chikichiki.tube/knightscoop/video/2001-12-21-1-en,True,"<a href=""https://chikichiki.tube/knightscoop/video/2001-12-21-1-en"">VTR</a>",knightscoop-2001-12-21-1
knightscoop_20011221_684_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-21,684,2,ウンコでコーヒールンバ？,,,"ホスト:円広志, 探偵: 北野誠, 位置: 京都府",,,,,
knightscoop_20011221_684_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2001-12-21,684,3,おじゃまします！いただきます！,,,"ホスト:円広志, 探偵: 石田靖, 位置: 奈良県",,,,,
knightscoop_20020111_685_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-11,685,1,爆笑！大河ロマン ヤリキレナイ川,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 兵庫県",,,,,
knightscoop_20020111_685_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-11,685,2,足がちぎれる愛情物語,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 兵庫県",,,,,
knightscoop_20020111_685_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-11,685,3,ああ、野麦峠？高知編,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 徳島県",,,,,
knightscoop_20020118_686_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-18,686,1,指すもう世界最強の男,,,"ホスト:林繁和, 探偵: 北野誠, 位置: 東京都",,,,,
knightscoop_20020118_686_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-18,686,2,カムカム！ワンワン！,My Dog Is a Misandrist and Hates Men,,"ホスト:林繁和, 探偵: 立原啓裕, 位置: 大阪市",2002-01-18-2-en,https://chikichiki.tube/knightscoop/video/2002-01-18-2-en,True,"<a href=""https://chikichiki.tube/knightscoop/video/2002-01-18-2-en"">VTR</a>",knightscoop-2002-01-18-2
knightscoop_20020118_686_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-18,686,3,言葉などいらぬ！,,,"ホスト:林繁和, 探偵: 間寛平, 位置: 滋賀県",,,,,
knightscoop_20020125_687_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-25,687,1,山を越えた兄弟愛,,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 兵庫県",,,,,
knightscoop_20020125_687_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-25,687,2,恐るべき爆笑実験,,,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪府",,,,,
knightscoop_20020125_687_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-01-25,687,3,父、叱る!!!,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 滋賀県",,,,,
knightscoop_20020201_688_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-01,688,1,恐るべき仙人の食,,,"ホスト:桂ざこば, 探偵: 石田靖, 位置: 大阪府",,,,,
knightscoop_20020201_688_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-01,688,2,誰か～買ってくれ～,,,"ホスト:桂ざこば, 探偵: 桂小枝, 位置: 神戸市",,,,,
knightscoop_20020201_688_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-01,688,3,大阪の常識やん,,,"ホスト:桂ざこば, 探偵: 北野誠, 位置: 大阪府",,,,,
knightscoop_20020208_689_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-08,689,1,ありえない鶴,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 長野県",,,,,
knightscoop_20020208_689_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-08,689,2,私ってブス？,,,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 兵庫県",,,,,
knightscoop_20020208_689_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-08,689,3,エンピツ１本で・・・,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 大阪府",,,,,
knightscoop_20020215_690_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-15,690,1,なんで写ってんねん!?,,,"ホスト:林繁和, 探偵: 石田靖, 位置: 京都府",,,,,
knightscoop_20020215_690_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-15,690,2,涙の味は??,,,"ホスト:林繁和, 探偵: 桂小枝, 位置: 京都市",,,,,
knightscoop_20020215_690_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-15,690,3,時を越えたウナギ？,,,"ホスト:林繁和, 探偵: 立原啓裕, 位置: 大阪府",,,,,
knightscoop_20020222_691_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-22,691,1,仮面ライダーの引退,,,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 大阪府",,,,,
knightscoop_20020222_691_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-22,691,2,アレをふくらます方法 カルメ焼,,,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 愛媛県",,,,,
knightscoop_20020222_691_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-02-22,691,3,100歳の助産婦さん,,,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 大阪府",,,,,
knightscoop_20020301_692_1,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-03-01,692,1,黄金をつかめ！,Can You Get a Gold Bar Out of a Glass Case,,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 広島県",2002-03-01-1-en,https://chikichiki.tube/knightscoop/video/2002-03-01-1-en,True,"<a href=""https://chikichiki.tube/knightscoop/video/2002-03-01-1-en"">VTR</a>",knightscoop-2002-03-01-1
knightscoop_20020301_692_2,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-03-01,692,2,スゴイ!!けど・・・ 自家製のあん馬世界一!?,,,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 大阪府",,,,,
knightscoop_20020301_692_3,knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-03-01,692,3,スゴイ!!けど・・・ ホームラン性の当りを連発する主婦,,,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 兵庫県",,,,,
